id,spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT
a0000336,2000336,   336 Lacadiera (1892 D),336,Lacadiera,0,N,N,9.76,0,69000.00,3364.00,0,0,0,67849.19,0,0.0459,13.7,0,0.733,0.273,0,Xk,D,0,1203.79,JPL 83,2457200.5,57200,20150627,J2000,0.095854138,2.251611874,2.035785559,5.651755298,235.1021247,31.05036078,207.5801503,2.467438188,0.29171837,2457722.99,20161130.49,1234.066952,3.378691176,1.02237,397.8757329,3.614,0.000000041,5.79E-09,9.25E-08,0.000004628,0.000036994,0.000040985,0.000018952,6.34E-09,1.12E-09,0.000065529,0.00000476,MBA,Otto Matic,44742,1892-09-20,42085,1690,0,0,0,0.52,0,0,0,0,0
a0000338,2000338,   338 Budrosa (1892 F),338,Budrosa,0,N,N,8.5,0,50510.00,480.00,0,0,0,50713.23,0,0.1766,4.6084,0,0.704,0.247,0,Xk,M,0,4482.58,JPL 57,2457200.5,57200,20150627,J2000,0.022599373,2.911980473,2.846171539,6.049631323,287.4440568,112.5625466,221.1776336,2.977789407,0.198345059,2457900.403,20170526.9,1815.018744,4.969250498,1.86116,724.3076372,3.274,4.08E-08,1.17E-08,0.000000119,0.00000477,0.000043851,0.00011135,0.00010205,1.19E-08,1.19E-09,0.00051524,0.000010898,MBA,Otto Matic,44894,1892-09-27,42244,1291,0,0,0,0.61,0,0,0,0,0
a0000339,2000339,   339 Dorothea (1892 G),339,Dorothea,0,N,N,9.24,0,44330.00,270.00,0,0,0,48523.53,0,0.2431,5.974,0,0.783,0.405,0,K,S,0,1735.60,JPL 18,2457200.5,57200,20150627,J2000,0.096162329,3.015106766,2.725167077,9.959867953,173.5071113,163.896435,196.6871589,3.305046455,0.188256522,2458068.002,20171110.5,1912.284346,5.235549201,1.71801,668.5979517,3.218,0.000000042,1.63E-08,0.000000127,0.00000514,0.000027581,0.000036893,0.00002557,1.79E-08,1.53E-09,0.00013752,0.00001555,MBA,Otto Matic,44821,1892-09-25,42169,1540,0,0,0,0.51,0,0,0,0,0
a0000340,2000340,   340 Eduarda (1892 H),340,Eduarda,0,N,N,9.9,0,28020.00,460.00,0,0,0,26530.22,0,0.2118,8.0062,0,0,0,0,0,S,0,1472.23,JPL 11,2457200.5,57200,20150627,J2000,0.114757436,2.747345642,2.432067301,4.676966782,27.05147443,41.66190705,297.106043,3.062623983,0.216438304,2457491.086,20160412.59,1663.29154,4.553844053,1.44883,563.8411711,3.333,3.83E-08,1.26E-08,0.000000105,0.00000508,0.000051499,0.00005566,0.000019889,0.000000014,1.49E-09,0.000092525,0.000011432,MBA,Otto Matic,42566,1899-03-10,42271,1507,0,0,0,0.52,0,0,0,0,0
a0000342,2000342,   342 Endymion (1892 K),342,Endymion,0,N,N,10.22,0,64266.00,1720.00,0,0,0,55120.25,0,0.0393,6.319,0,0.712,0.356,0,Ch,C,0,3675.98,JPL 24,2457200.5,57200,20150627,J2000,0.127873062,2.569415514,2.240856484,7.347378867,232.6982552,224.6232105,240.2120916,2.897974545,0.239305434,2457701.065,20161108.56,1504.353636,4.118695786,1.26483,492.2338911,3.408,3.11E-08,0.00000001,0.00000008,0.00000429,0.00003582,0.000041622,0.000022915,1.13E-08,1.40E-09,0.000097012,0.0000088,MBA,Otto Matic,41997,273,42270,1519,0,0,0,0.52,0,0,0,0,0
a0000343,2000343,   343 Ostara (1892 N),343,Ostara,0,N,N,11.56,0,18210.00,80.00,0,0,0,21327.66,0,0.1151,109.87,0,0.77,0.463,0,0,CSGU,0,584.88,JPL 21,2457200.5,57200,20150627,J2000,0.229030249,2.412186009,1.859722448,3.264940102,38.63576246,9.636659197,271.3525673,2.964649571,0.26308003,2457537.46,20160528.96,1368.404892,3.746488412,0.870231,338.6677983,3.481,3.75E-08,7.55E-09,9.07E-08,0.000004589,0.000075545,0.000076126,0.00000902,9.27E-09,1.23E-09,0.000034717,0.00000642,MBA,Otto Matic,44847,1892-11-15,42246,1460,0,0,0,0.5,0,0,0,0,0
a0000344,2000344,   344 Desiderata (1892 M),344,Desiderata,0,N,N,8.08,0,125970.00,1377.00,0,0,0,141541.60,0,0.0592,10.747,0,0.725,0.382,0,0,C,0,3478.11,JPL 70,2457200.5,57200,20150627,J2000,0.314326697,2.596851102,1.780591473,18.33826351,48.15269338,237.3636048,207.07186,3.41311073,0.235523096,2457849.813,20170406.31,1528.512519,4.184839203,0.830556,323.2274785,3.277,4.37E-08,1.04E-08,0.000000113,0.00000608,0.00000901,0.000012839,0.000010639,1.37E-08,1.41E-09,0.00004767,0.00000918,MBA,Otto Matic,44670,1892-11-20,42074,1299,0,0,0,0.62,0,0,0,0,0
a0000345,2000345,   345 Tercidina (1892 O),345,Tercidina,0,N,N,8.71,0.1,99000.00,9000.00,0,0,0,101502.01,0,0.0654,12.371,0,0.729,0.411,0,Ch,C,0,1075.98,JPL 94,2457200.5,57200,20150627,J2000,0.061323914,2.325163957,2.182575802,9.747405904,212.638519,230.326052,177.4514344,2.467752113,0.277986497,2456562.154,20130926.65,1295.026932,3.545590505,1.21007,470.9229419,3.553,0.00000004,5.13E-09,9.24E-08,0.000004,0.000023717,0.000035881,0.000027048,5.44E-09,9.19E-10,0.000097217,0.00000428,MBA,Otto Matic,44836,1892-11-24,42244,1536,0,0,0,0.54,0,0,0,0,0
a0000346,2000346,   346 Hermentaria (1892 P),346,Hermentaria,0,N,N,7.13,0,86450.00,1930.00,0,0,0,79558.71,0,0.2189,28.43,0,0.843,0.485,0,S,S,0,1756.27,JPL 18,2457200.5,57200,20150627,J2000,0.099634865,2.798708433,2.519859497,8.753120975,92.09018007,291.6196943,104.8506546,3.07755737,0.210507508,2456702.415,20140213.91,1710.152783,4.682143144,1.54052,599.5241684,3.302,0.000000031,9.98E-09,0.000000087,0.000003664,0.000026619,0.000031556,0.000017883,0.000000011,1.13E-09,0.000084454,0.00000915,MBA,Otto Matic,44685,1892-11-27,42096,1464,0,0,0,0.6,0,0,0,0,0
a0000347,2000347,   347 Pariana (1892 Q),347,Pariana,0,N,N,8.96,0,48610.00,120.00,0,0,0,50597.37,0,0.1845,4.0529,0,0.685,0.259,0,0,M,0,440.37,JPL 65,2457200.5,57200,20150627,J2000,0.166844392,2.610517189,2.174967037,11.68121144,85.55465533,86.39518873,274.4573818,3.046067341,0.233676069,2457566.574,20160627.07,1540.594214,4.217917082,1.21827,474.1141359,3.361,4.05E-08,9.33E-09,0.000000106,0.00000427,0.000022774,0.000025368,0.000012236,1.09E-08,1.25E-09,0.000052533,0.000008257,MBA,Otto Matic,44861,1892-11-29,42274,1509,0,0,0,0.5,0,0,0,0,0
a0000349,2000349,   349 Dembowska (1892 T),349,Dembowska,0,N,N,5.93,0.37,126810.00,6750.00,0,0,0,126082.29,0,0.384,4.701,0,0.945,0.54,0,R,R,0,1077.90,JPL 91,2457200.5,57200,20150627,J2000,0.091509961,2.922880435,2.65540776,8.246617676,32.3588713,346.4152443,227.8228137,3.190353111,0.197236596,2457870.645,20170427.15,1825.219089,4.99717752,1.6589,645.594113,3.257,0.000000027,5.80E-09,0.000000079,0.000003221,0.000024856,0.000030777,0.000018234,6.33E-09,5.87E-10,0.000092741,0.00000543,MBA,Otto Matic,44809,1892-12-11,42234,2227,0,0,0,0.61,0,0,0,0,0
a0000350,2000350,   350 Ornamenta (1892 U),350,Ornamenta,0,N,N,8.37,0,99500.00,10675.00,0,0,0,135318.15,0,0.0566,9.178,0,0.702,0.36,0,0,C,0,2175.28,JPL 23,2457200.5,57200,20150627,J2000,0.159217517,3.109748268,2.614621871,24.89159241,90.11848461,338.4696061,105.0190132,3.604874664,0.179728199,2456616.179,20131119.68,2003.02458,5.483982423,1.64177,638.9276309,3.058,4.47E-08,0.000000016,0.000000139,0.00000524,0.000010318,0.000016416,0.00001333,1.85E-08,1.38E-09,0.000071936,0.000015433,MBA,Otto Matic,44801,1892-12-15,42230,1149,0,0,0,0.59,0,0,0,0,0
a0000351,2000351,   351 Yrsa (1892 V),351,Yrsa,0,N,N,8.98,0,51605.00,1106.00,0,0,0,44406.92,0,0.2884,13.29,0,0.835,0.41,0,0,S,0,2177.93,JPL 22,2457200.5,57200,20150627,J2000,0.152621887,2.767618083,2.345218989,9.195233879,99.2676,31.47384588,194.3055622,3.190017177,0.214064591,2457974.539,20170809.04,1681.7354,4.604340589,1.36636,531.7463212,3.303,4.13E-08,9.96E-09,0.000000113,0.0000048,0.000032934,0.00003616,0.0000153,1.15E-08,1.16E-09,0.000072383,0.00000908,MBA,Otto Matic,44801,1893-01-16,42262,1277,0,0,0,0.56,0,0,0,0,0
a0000352,2000352,   352 Gisela (1893 B),352,Gisela,0,N,N,10.01,0,26744.00,786.00,0,0,0,24334.95,0,0.4261,7.49,0,0.904,0.539,0,Sl,S,0,1809.82,JPL 16,2457200.5,57200,20150627,J2000,0.149477317,2.19421743,1.866231696,3.380709812,247.3588608,144.1759565,313.3095169,2.522203165,0.30323867,2457354.473,20151127.97,1187.18368,3.250331773,0.873596,339.9773553,3.653,4.25E-08,6.01E-09,9.28E-08,0.00000434,0.000088497,0.000089973,0.000016525,6.91E-09,1.25E-09,0.000054743,0.00000488,MBA,Otto Matic,42719,1898-10-07,42270,1392,0,0,0,0.57,0,0,0,0,0
a0000354,2000354,   354 Eleonora (1893 A),354,Eleonora,0,N,N,6.44,0.37,165000.00,15613.00,0,0,0,159604.71,0,0.1948,4.277,0,0.949,0.601,0,Sl,S,0,2364.70,JPL 86,2457200.5,57200,20150627,J2000,0.114986492,2.797981545,2.476251461,18.40294292,140.3723952,5.532433237,39.48199088,3.119711629,0.210589545,2457013.017,20141221.52,1709.486578,4.680319173,1.4898,579.785466,3.242,1.89E-08,4.68E-09,0.000000053,0.00000228,0.00000891,0.000014514,0.000012138,5.22E-09,5.28E-10,0.000057459,0.00000429,MBA,Otto Matic,44733,1893-02-06,42215,2278,0,0,0,0.62,0,0,0,0,0
a0000355,2000355,   355 Gabriella (1893 E),355,Gabriella,0,N,N,10.1,0,24040.00,280.00,0,0,0,24073.09,0,0.2353,4.83,0,0,0,0,S,0,0,1558.86,JPL 18,2457200.5,57200,20150627,J2000,0.106912827,2.536985209,2.265748948,4.283713778,351.8273965,105.6464053,113.2849173,2.80822147,0.243908632,2456736.044,20140319.54,1475.962521,4.040965151,1.28768,501.1264256,3.436,4.42E-08,8.71E-09,0.000000113,0.00000408,0.000070511,0.000073896,0.000020215,9.65E-09,1.26E-09,0.000082337,0.0000076,MBA,Otto Matic,44782,1893-01-23,42250,1666,0,0,0,0.53,0,0,0,0,0
a0000356,2000356,   356 Liguria (1893 G),356,Liguria,0,N,N,8.22,0,118480.00,1540.00,0,0,0,117652.06,0,0.0528,31.82,0,0.733,0.349,0,0,C,0,2703.41,JPL 49,2457200.5,57200,20150627,J2000,0.237377628,2.758672565,2.103825414,8.224177772,354.7962856,78.52950627,302.9414729,3.413519716,0.215106652,2457465.757,20160318.26,1673.588414,4.582035357,1.1371,442.525207,3.286,3.31E-08,8.75E-09,9.11E-08,0.00000557,0.00003,0.00003235,0.000011608,1.08E-08,1.02E-09,0.000054437,0.00000796,MBA,Otto Matic,44785,1893-02-10,42271,1236,0,0,0,0.58,0,0,0,0,0
a0000357,2000357,   357 Ninina (1893 J),357,Ninina,0,N,N,8.72,0,96450.00,1810.00,0,0,0,98937.86,0,0.051,36.0105,0,0.715,0.35,0,0,CX,0,2455.92,JPL 27,2457200.5,57200,20150627,J2000,0.073529669,3.151457806,2.919732155,15.08572787,137.8450947,252.694519,75.60043498,3.383183456,0.176171977,2456771.371,20140423.87,2043.457794,5.594682529,1.96439,764.4816563,3.15,3.51E-08,0.000000016,0.000000109,0.0000042,0.000016285,0.000032749,0.000029071,1.72E-08,1.34E-09,0.00016472,0.0000156,MBA,Otto Matic,39268,2819,42087,1538,0,0,0,0.53,0,0,0,0,0
a0000358,2000358,   358 Apollonia (1893 K),358,Apollonia,0,N,N,9.1,0,90120.00,810.00,0,0,0,86000.79,0,0.0506,50.6,0,0,0,0,Ch,0,0,581.01,JPL 38,2457200.5,57200,20150627,J2000,0.152435933,2.877285776,2.438684035,3.553167229,172.1539911,253.5745245,98.23138794,3.315887517,0.201943359,2456714.07,20140225.57,1782.678083,4.880706592,1.45568,566.5069856,3.275,3.41E-08,1.17E-08,9.72E-08,0.000004895,0.000060818,0.000062548,0.000014827,1.35E-08,1.24E-09,0.00007312,0.000010919,MBA,Otto Matic,42867,1898-03-21,42218,1824,0,0,0,0.58,0,0,0,0,0
a0000360,2000360,   360 Carlova (1893 N),360,Carlova,0,N,N,8.48,0,132632.00,2320.00,0,0,0,144124.22,0,0.0535,6.183,0,0.692,0.269,0,C,C,0,2410.92,JPL 29,2457200.5,57200,20150627,J2000,0.178239227,3.003093799,2.46782468,11.69738473,132.5548411,287.8574733,274.7288809,3.538362917,0.189387246,2457650.747,20160919.25,1900.867181,5.204290709,1.51165,588.2888305,3.197,3.43E-08,1.36E-08,0.000000102,0.00000432,0.000018184,0.000021454,0.000013724,1.61E-08,1.29E-09,0.000073624,0.000012945,MBA,Otto Matic,40726,1542,42268,1449,0,0,0,0.56,0,0,0,0,0
a0000361,2000361,   361 Bononia (1893 P),361,Bononia,0,N,N,8.22,0,154330.00,5410.00,0,0,0,135697.07,0,0.0453,13.83,0,0.743,0.271,0,0,DP,0,5687.01,JPL 72,2457200.5,57200,20150627,J2000,0.214239123,3.961504874,3.112795544,12.62473452,18.87594173,68.31055905,279.2560477,4.810214205,0.125001085,2457846.446,20170402.95,2879.975007,7.884941839,2.15865,840.0818205,2.977,4.49E-08,4.61E-08,0.000000188,0.00000571,0.00002397,0.000027869,0.000017561,0.000000056,2.18E-09,0.00014908,0.000050319,OMB,Otto Matic,41812,450,42262,1240,0,0,0,0.58,0,0,0,0,0
a0000364,2000364,   364 Isara (1893 T),364,Isara,0,N,N,9.86,0,35209.00,253.00,0,0,0,32935.73,0,0.2566,9.156,0,0.912,0.538,0,0,S,0,1722.56,JPL 52,2457200.5,57200,20150627,J2000,0.149360695,2.221113929,1.88936681,6.003865595,105.5634588,312.9707414,83.74652549,2.552861049,0.297747292,2456919.233,20140918.73,1209.079006,3.310277909,0.908398,353.5212497,3.628,3.75E-08,5.35E-09,8.39E-08,0.00000487,0.00004174,0.000044767,0.000017228,6.14E-09,1.07E-09,0.000057688,0.00000436,MBA,Otto Matic,42030,120,42150,1423,0,0,0,0.57,0,0,0,0,0
a0000365,2000365,   365 Corduba (1893 V),365,Corduba,0,N,N,9.2,0,91500.00,2907.00,0,0,0,84356.96,0,0.0335,12.705,0,0.714,0.331,0,C,X,0,2829.94,JPL 39,2457200.5,57200,20150627,J2000,0.157041552,2.801590581,2.361624448,12.79109284,185.1962467,216.5421804,149.5759238,3.241556714,0.21018275,2456488.853,20130715.35,1712.795171,4.689377606,1.3811,537.482687,3.271,3.89E-08,1.15E-08,0.000000107,0.00000502,0.000018332,0.000022398,0.00001354,1.33E-08,1.30E-09,0.000063243,0.000010557,MBA,Otto Matic,42807,1898-04-30,42198,1582,0,0,0,0.54,0,0,0,0,0
a0000366,2000366,   366 Vincentina (1893 W),366,Vincentina,0,N,N,8.6,0,86370.00,340.00,0,0,0,86328.49,0,0.08,12.7365,0,0,0,0,Ch,0,0,2513.61,JPL 28,2457200.5,57200,20150627,J2000,0.054657274,3.14803558,2.975972536,10.5792352,346.7307879,331.1624189,214.0181199,3.320098624,0.17645933,2458027.783,20171001.28,2040.130155,5.585571951,1.96844,766.0577948,3.18,4.27E-08,1.74E-08,0.000000138,0.00000461,0.000022794,0.000043848,0.000038627,1.84E-08,1.47E-09,0.0002196,0.00001694,MBA,Otto Matic,42823,1898-03-01,42154,1619,0,0,0,0.53,0,0,0,0,0
a0000368,2000368,   368 Haidea (1893 AB),368,Haidea,0,N,N,9.93,0,80098.00,636.00,0,0,0,74495.56,0,0.0389,9.823,0,0.734,0.292,0,0,D,0,1776.09,JPL 76,2457200.5,57200,20150627,J2000,0.19945614,3.081694241,2.467031404,7.766895958,226.6254296,93.96883829,198.0286029,3.696357079,0.182187994,2458089.534,20171202.03,1975.980922,5.409940922,1.46977,571.9903909,3.183,3.78E-08,1.63E-08,0.000000115,0.00000475,0.000034796,0.000036708,0.000012789,1.95E-08,1.44E-09,0.000073184,0.000015638,MBA,Otto Matic,40032,2132,42164,1606,0,0,0,0.52,0,0,0,0,0
a0000371,2000371,   371 Bohemia (1893 AD),371,Bohemia,0,N,N,8.72,0,52980.00,620.00,0,0,0,52090.70,0,0.1924,10.7391,0,0.822,0.511,0,S,QSV,0,2306.23,JPL 16,2457200.5,57200,20150627,J2000,0.064082459,2.726805941,2.552065512,7.396105246,283.4561388,343.6632144,55.45905336,2.901546371,0.21888839,2456947.133,20141016.63,1644.673801,4.502871459,1.53673,598.0492141,3.341,4.35E-08,1.01E-08,0.00000012,0.00000516,0.000037506,0.0000514,0.000035645,1.08E-08,1.22E-09,0.00016281,0.00000918,MBA,Otto Matic,44606,1893-08-07,42270,1427,0,0,0,0.52,0,0,0,0,0
a0000372,2000372,   372 Palma (1893 AH),372,Palma,0,N,N,7.5,0,186520.00,6310.00,0,0,0,172704.45,0,0.0655,8.567,0,0,0,0,B,BFC,0,9189.52,JPL 66,2457200.5,57200,20150627,J2000,0.259887903,3.150558544,2.33176649,23.82994689,327.3696303,115.6081081,205.2760579,3.969350598,0.17624741,2458078.379,20171120.88,2042.583211,5.592288053,1.44475,562.2533575,3.026,2.93E-08,0.00000001,9.28E-08,0.00000485,0.000010009,0.000014192,0.00000903,1.26E-08,8.42E-10,0.000053121,0.00000976,MBA,Otto Matic,44548,1893-09-30,42266,1199,0,0,0,0.58,0,0,0,0,0
a0000373,2000373,   373 Melusina (1893 AJ),373,Melusina,0,N,N,9.13,0,92960.00,1870.00,0,0,0,90398.14,0,0.0429,12.97,0,0.669,0.371,0,0,C,0,2263.32,JPL 24,2457200.5,57200,20150627,J2000,0.142404141,3.116100777,2.672355122,15.43156176,3.837146578,347.7136136,55.88138104,3.559846431,0.179178886,2456888.625,20140819.13,2009.165299,5.500794796,1.6697,649.797149,3.147,4.53E-08,1.59E-08,0.000000141,0.00000543,0.000015317,0.000020653,0.00001462,1.82E-08,1.37E-09,0.000080781,0.000015372,MBA,Otto Matic,40504,1724,42228,1539,0,0,0,0.53,0,0,0,0,0
a0000376,2000376,   376 Geometria (1893 AM),376,Geometria,0,N,N,9.49,0,35470.00,50.00,0,0,0,39796.75,0,0.232,7.74,0,0.891,0.476,0,Sl,S,0,428.83,JPL 59,2457200.5,57200,20150627,J2000,0.172608046,2.287965309,1.893044087,5.434707303,302.0385983,316.7999507,149.2060965,2.682886531,0.2847934,2456676.59,20140119.09,1264.074236,3.460846642,0.881911,343.2133039,3.575,0.000000038,6.94E-09,8.64E-08,0.0000047,0.000047788,0.000049716,0.000014903,8.13E-09,1.30E-09,0.000051809,0.00000575,MBA,Otto Matic,42538,1899-03-06,42239,1593,0,0,0,0.57,0,0,0,0,0
a0000377,2000377,   377 Campania (1893 AN),377,Campania,0,N,N,8.89,0,94023.00,6688.00,0,0,0,87530.29,0,0.0592,11.664,0,0.73,0.305,0,Ch,PD,0,797.48,JPL 30,2457200.5,57200,20150627,J2000,0.078361179,2.689273254,2.47853863,6.678537975,210.1341583,196.2346945,183.696967,2.900007877,0.223486696,2457989.375,20170823.87,1610.834141,4.410223521,1.48862,579.3262454,3.359,0.000000035,8.43E-09,9.49E-08,0.00000425,0.000034105,0.000041835,0.000024896,9.09E-09,1.05E-09,0.00011181,0.00000757,MBA,Otto Matic,44515,1893-10-06,42239,1721,0,0,0,0.58,0,0,0,0,0
a0000378,2000378,   378 Holmia (1893 AP),378,Holmia,0,N,N,9.8,0,27830.00,360.00,0,0,0,31546.50,0,0.2971,4.45,0,0.874,0.424,0,S,S,0,982.07,JPL 18,2457200.5,57200,20150627,J2000,0.128736341,2.778336026,2.420663211,6.999153952,232.5054085,157.8284798,126.6415955,3.136008841,0.212827096,2456605.455,20131108.96,1691.513945,4.631112785,1.42845,555.9098865,3.311,4.66E-08,1.28E-08,0.000000128,0.00000545,0.000042091,0.000045738,0.000018792,1.45E-08,1.47E-09,0.000088079,0.000011695,MBA,Otto Matic,44323,1894-02-02,42166,1487,0,0,0,0.54,0,0,0,0,0
a0000379,2000379,   379 Huenna (1894 AQ),379,Huenna,0,N,N,8.87,0,87472.00,2359.00,0,0,0,84526.62,0,0.0587,14.141,0,0.672,0.287,0,C,B,0,2715.92,JPL 88,2457200.5,57200,20150627,J2000,0.186048849,3.135528925,2.552167377,1.669756711,172.0443179,179.8878852,55.14300382,3.718890472,0.177516144,2456889.863,20140820.36,2027.984559,5.552319121,1.54667,601.9175639,3.184,0.00000004,9.29E-09,0.000000125,0.00000474,0.00013804,0.00013849,0.000010521,0.000000011,7.89E-10,0.000058875,0.00000901,MBA,Otto Matic,44454,1894-01-10,42274,2091,0,0,0,0.55,0,0,0,0,0
a0000380,2000380,   380 Fiducia (1894 AR),380,Fiducia,0,N,N,9.42,0,67510.00,2450.00,0,0,0,67485.22,0,0.0563,13.69,0,0.707,0.376,0,0,C,0,3379.56,JPL 13,2457200.5,57200,20150627,J2000,0.114882376,2.678263345,2.370578088,6.158211017,95.1189304,239.6843631,21.66458087,2.985948602,0.224866188,2457104.156,20150322.66,1600.952119,4.383168019,1.36735,532.1315995,3.36,0.000000036,1.02E-08,9.79E-08,0.00000468,0.000040205,0.000044516,0.000020596,1.14E-08,1.29E-09,0.000091447,0.00000915,MBA,Otto Matic,44417,1894-01-10,42237,1617,0,0,0,0.56,0,0,0,0,0
a0000381,2000381,   381 Myrrha (1894 AS),381,Myrrha,0,N,N,8.25,0,127640.00,1690.00,0,0,0,121530.59,0,0.0609,6.572,0,0.683,0.3,0,Cb,C,0,2829.13,JPL 26,2457200.5,57200,20150627,J2000,0.08994741,3.224960226,2.934883408,12.55869184,125.1143237,142.502633,283.0165796,3.515037044,0.170183531,2457652.855,20160921.36,2115.363327,5.791549151,1.92959,750.9385403,3.144,3.32E-08,2.01E-08,0.000000103,0.000003936,0.000021008,0.000032607,0.000025684,0.000000022,1.59E-09,0.00015174,0.000019824,OMB,Otto Matic,44372,1894-01-11,42193,1574,0,0,0,0.54,0,0,0,0,0
a0000382,2000382,   382 Dodona (1894 AT),382,Dodona,0,N,N,8.77,0,61443.00,539.00,0,0,0,65199.71,0,0.161,4.113,0,0.69,0.243,0,0,M,0,2529.82,JPL 17,2457200.5,57200,20150627,J2000,0.173323802,3.123147989,2.581832105,7.398304545,313.54411,270.0274307,294.9051914,3.664463872,0.178572767,2457565.028,20160625.53,2015.984888,5.519465811,1.58684,617.5505228,3.179,4.38E-08,1.77E-08,0.000000141,0.00000521,0.000038663,0.000041467,0.000017913,2.07E-08,1.52E-09,0.0001018,0.000017112,MBA,Otto Matic,44312,1894-01-30,42152,1610,0,0,0,0.57,0,0,0,0,0
a0000384,2000384,   384 Burdigala (1894 AV),384,Burdigala,0,N,N,9.64,0,34440.00,1070.00,0,0,0,32571.47,0,0.1805,21.1,0,0.846,0.419,0,S,S,0,519.94,JPL 20,2457200.5,57200,20150627,J2000,0.148799199,2.651460568,2.256925361,5.58996626,47.84521793,35.20582091,81.6729201,3.045995776,0.228284442,2456842.732,20140704.23,1576.980003,4.317535941,1.27597,496.5692449,3.368,3.77E-08,1.01E-08,0.000000101,0.0000048,0.000049045,0.000052072,0.000015999,1.16E-08,1.30E-09,0.000069745,0.00000897,MBA,Otto Matic,42395,1899-05-18,42169,1516,0,0,0,0.57,0,0,0,0,0
a0000385,2000385,   385 Ilmatar (1894 AX),385,Ilmatar,0,N,N,7.49,0,94447.00,2560.00,0,0,0,83550.00,0,0.2129,62.35,0,0.847,0.37,0,0,S,0,2234.08,JPL 78,2457200.5,57200,20150627,J2000,0.122437592,2.85040265,2.501406213,13.55152531,345.021516,187.7779181,84.88875299,3.199399088,0.20480698,2456786.018,20140508.52,1757.75259,4.812464313,1.50842,587.0318114,3.254,0.000000041,9.13E-09,0.000000115,0.00000389,0.000014913,0.000021685,0.000015718,1.02E-08,9.84E-10,0.000076884,0.00000845,MBA,Otto Matic,44328,1894-03-05,42202,1302,0,0,0,0.64,0,0,0,0,0
a0000388,2000388,   388 Charybdis (1894 BA),388,Charybdis,0,N,N,8.57,0.07,124202.00,2315.00,0,0,0,118663.10,0,0.0506,9.516,0,0.719,0.28,0,C,C,0,5705.69,JPL 79,2457200.5,57200,20150627,J2000,0.064679579,3.004329019,2.810010282,6.445775871,354.2875861,333.1977055,295.1162309,3.198647755,0.189270459,2457543.31,20160603.81,1902.040087,5.207501949,1.80064,700.7550688,3.239,4.06E-08,1.43E-08,0.000000125,0.00000492,0.000039399,0.00005438,0.000038873,1.52E-08,1.35E-09,0.00020576,0.000013586,MBA,Otto Matic,44391,1894-03-08,42268,1508,0,0,0,0.61,0,0,0,0,0
a0000390,2000390,   390 Alma (1894 BC),390,Alma,0,N,N,10.39,0,25690.00,180.00,0,0,0,29844.54,0,0.219,3.74,0,0.789,0.293,0,0,DT,0,1773.84,JPL 15,2457200.5,57200,20150627,J2000,0.132849376,2.650771373,2.298618051,12.16482636,305.2263406,190.2175557,45.54654014,3.002924695,0.228373478,2457001.061,20141209.56,1576.365185,4.315852662,1.31451,511.5678567,3.346,5.53E-08,1.02E-08,0.000000148,0.00000632,0.000024518,0.000030731,0.000018771,1.15E-08,1.31E-09,0.000081797,0.00000907,MBA,Otto Matic,44333,1894-03-24,42226,1305,0,0,0,0.48,0,0,0,0,0
a0000392,2000392,   392 Wilhelmina (1894 BF),392,Wilhelmina,0,N,N,9.8,0,60750.00,180.00,0,0,0,70507.00,0,0.0589,17.96,0,0,0,0,Ch,0,0,3739.22,JPL 28,2457200.5,57200,20150627,J2000,0.14140803,2.882718552,2.475079002,14.32155198,209.829094,174.2217677,241.3553808,3.290358102,0.201372754,2457789.679,20170205.18,1787.729437,4.894536447,1.47987,575.9210079,3.233,3.29E-08,1.37E-08,9.17E-08,0.00000388,0.000017802,0.000024021,0.000018598,1.57E-08,1.44E-09,0.000094775,0.000012778,MBA,Otto Matic,44112,1894-11-22,42248,1435,0,0,0,0.52,0,0,0,0,0
a0000394,2000394,   394 Arduina (1894 BH),394,Arduina,0,N,N,9.66,0,37001.00,315.00,0,0,0,32305.08,0,0.2464,16.5,0,0.826,0.411,0,S,S,0,1785.75,JPL 17,2457200.5,57200,20150627,J2000,0.226539007,2.766200308,2.139548037,6.212162295,67.24607279,270.0113727,146.336443,3.39285258,0.214229185,2456517.416,20130812.92,1680.443306,4.600803028,1.14136,444.1830712,3.293,4.68E-08,0.000000011,0.000000129,0.00000509,0.000051924,0.000052816,0.00001365,1.35E-08,1.28E-09,0.000062213,0.000010039,MBA,Otto Matic,43997,1894-12-02,42143,1600,0,0,0,0.54,0,0,0,0,0
